Dollar Loss,Year,Sprinkler System Presence
1000,2022,No sprinkler system
500,2022,Undetermined
10000,2022,No sprinkler system
75000,2022,NA
300000,2022,No sprinkler system
500000,2022,No sprinkler system
1000,2022,NA
80000,2022,Undetermined
15000,2022,No sprinkler system
85000,2022,NA
5000,2022,Partial sprinkler system present
1000,2022,Undetermined
2000,2022,Full sprinkler system present
50,2022,Undetermined
500,2022,NA
0,2022,No sprinkler system
2500,2022,NA
50000,2022,No sprinkler system
10000,2022,No sprinkler system
0,2022,Undetermined
1000,2022,NA
250000,2022,NA
50,2022,No sprinkler system
0,2022,No sprinkler system
5000,2022,No sprinkler system
700,2022,No sprinkler system
2000,2022,No sprinkler system
5000,2022,No sprinkler system
50000,2022,No sprinkler system
0,2022,NA
100,2022,Partial sprinkler system present
3000,2022,NA
0,2022,NA
5000,2022,NA
400,2022,No sprinkler system
5000,2022,NA
5000,2022,Full sprinkler system present
2500,2022,NA
100,2022,NA
150000,2022,No sprinkler system
20000,2022,No sprinkler system
10000,2022,No sprinkler system
20000,2022,No sprinkler system
50000,2022,No sprinkler system
400,2022,Undetermined
5000,2022,NA
500000,2022,Full sprinkler system present
75000,2022,No sprinkler system
20000,2022,NA
50000,2022,Partial sprinkler system present
5000,2022,Undetermined
10000,2022,NA
20000,2022,No sprinkler system
0,2022,No sprinkler system
100000,2022,NA
5000,2022,Full sprinkler system present
10000,2022,No sprinkler system
50,2022,NA
3000000,2022,Undetermined
50,2022,Partial sprinkler system present
5000,2022,No sprinkler system
49000,2022,No sprinkler system
10000,2022,No sprinkler system
50000,2022,NA
5000,2022,Full sprinkler system present
0,2022,Full sprinkler system present
50000,2022,Full sprinkler system present
10000,2022,NA
500000,2022,No sprinkler system
42000,2022,No sprinkler system
100000,2022,Partial sprinkler system present
5000,2022,NA
0,2022,Partial sprinkler system present
100000,2022,Full sprinkler system present
2000,2022,Full sprinkler system present
500,2022,No sprinkler system
500,2022,NA
0,2022,NA
250000,2022,Undetermined
500,2022,Partial sprinkler system present
15000,2022,Partial sprinkler system present
10000,2022,No sprinkler system
5000,2022,NA
200000,2022,No sprinkler system
2000,2022,Partial sprinkler system present
150000,2022,NA
2000,2022,No sprinkler system
500,2022,NA
5000,2022,No sprinkler system
1000,2022,No sprinkler system
0,2022,Partial sprinkler system present
50000,2022,Full sprinkler system present
2000,2022,No sprinkler system
100000,2022,No sprinkler system
40000,2022,No sprinkler system
80000,2022,No sprinkler system
1000,2022,NA
20000,2022,NA
2000,2022,No sprinkler system
0,2022,Undetermined
25000,2022,NA
12000,2022,No sprinkler system
30000,2022,NA
5000,2022,No sprinkler system
1000,2022,NA
30000,2022,Undetermined
50000,2022,Full sprinkler system present
100000,2022,Partial sprinkler system present
9000,2022,Partial sprinkler system present
300,2022,NA
1000,2022,NA
500,2022,No sprinkler system
1000,2022,Full sprinkler system present
10000,2022,No sprinkler system
60000,2022,NA
0,2022,Undetermined
25000,2022,No sprinkler system
30000,2022,No sprinkler system
1000,2022,No sprinkler system
100,2022,Full sprinkler system present
1000,2022,Full sprinkler system present
700,2022,Undetermined
2000,2022,No sprinkler system
150000,2022,No sprinkler system
5000,2022,Undetermined
0,2022,Undetermined
2000,2022,No sprinkler system
4000,2022,NA
0,2022,NA
10000,2022,No sprinkler system
1000,2022,Partial sprinkler system present
1000,2022,Partial sprinkler system present
500,2022,NA
50000,2022,No sprinkler system
20000,2022,NA
20000,2022,No sprinkler system
5000,2022,Partial sprinkler system present
40000,2022,No sprinkler system
20000,2022,No sprinkler system
20000,2022,NA
500,2022,NA
0,2022,NA
50000,2022,No sprinkler system
1000000,2022,Full sprinkler system present
500,2022,Undetermined
50000,2022,Undetermined
0,2022,Partial sprinkler system present
200,2022,NA
100000,2022,NA
2500,2022,Full sprinkler system present
15000,2022,NA
1500,2022,No sprinkler system
50000,2022,No sprinkler system
55000,2022,NA
500,2022,No sprinkler system
50000,2022,No sprinkler system
2500,2022,Undetermined
800,2022,NA
500,2022,No sprinkler system
100,2022,Full sprinkler system present
100000,2022,No sprinkler system
0,2022,Undetermined
0,2022,Full sprinkler system present
1000,2022,No sprinkler system
100,2022,Undetermined
5000,2022,NA
500,2022,No sprinkler system
0,2022,No sprinkler system
30000,2022,NA
75000,2022,Partial sprinkler system present
50000,2022,No sprinkler system
5000,2022,NA
9000,2022,NA
40000,2022,NA
0,2022,No sprinkler system
1,2022,Partial sprinkler system present
0,2022,NA
75000,2022,No sprinkler system
1000,2022,No sprinkler system
10000,2022,NA
60000,2022,NA
1,2022,NA
1500,2022,No sprinkler system
400000,2022,No sprinkler system
500000,2022,Undetermined
500,2022,No sprinkler system
3000,2022,Undetermined
900,2022,No sprinkler system
500,2022,Full sprinkler system present
5000,2022,Full sprinkler system present
50000,2022,NA
500,2022,Full sprinkler system present
5000,2022,No sprinkler system
2000,2022,No sprinkler system
20000,2022,NA
250000,2022,No sprinkler system
200000,2022,No sprinkler system
0,2022,No sprinkler system
2000000,2022,Partial sprinkler system present
0,2022,Undetermined
15000,2022,No sprinkler system
2000,2022,No sprinkler system
1000,2022,NA
0,2022,NA
10000,2022,No sprinkler system
20000,2022,No sprinkler system
100,2022,Undetermined
50000,2022,No sprinkler system
999999,2022,No sprinkler system
1000,2022,Full sprinkler system present
6000,2022,NA
10000,2022,NA
5000,2022,No sprinkler system
4000,2022,NA
80000,2022,No sprinkler system
15000,2022,No sprinkler system
5000,2022,Undetermined
40000,2022,NA
50000,2022,No sprinkler system
10,2022,NA
2000,2022,NA
200,2022,No sprinkler system
50000,2022,NA
1000,2022,NA
500,2022,No sprinkler system
0,2022,Full sprinkler system present
5000,2022,No sprinkler system
75000,2022,No sprinkler system
2500,2022,No sprinkler system
5000,2022,Full sprinkler system present
1000,2022,No sprinkler system
2500,2022,Undetermined
10000,2022,No sprinkler system
2000,2022,No sprinkler system
5000,2022,NA
500,2022,Undetermined
1000,2022,Full sprinkler system present
100,2022,No sprinkler system
1000,2022,Undetermined
20000,2022,Undetermined
500,2022,NA
500,2022,NA
0,2022,NA
3000,2022,No sprinkler system
200000,2022,No sprinkler system
200,2022,No sprinkler system
500,2022,Partial sprinkler system present
60000,2022,NA
50000,2022,Full sprinkler system present
350000,2022,Partial sprinkler system present
1500,2022,No sprinkler system
15000,2022,No sprinkler system
10000,2022,No sprinkler system
0,2022,No sprinkler system
30000,2022,NA
20000,2022,Partial sprinkler system present
5000,2022,No sprinkler system
100,2022,No sprinkler system
20,2022,No sprinkler system
0,2022,Partial sprinkler system present
800,2022,No sprinkler system
0,2022,Partial sprinkler system present
100,2022,No sprinkler system
25000,2022,No sprinkler system
1000,2022,No sprinkler system
500,2022,NA
50000,2022,No sprinkler system
1000,2022,No sprinkler system
20000,2022,Partial sprinkler system present
150000,2022,NA
5000,2022,NA
30000,2022,NA
500000,2022,NA
50000,2022,Undetermined
100000,2022,No sprinkler system
100000,2022,No sprinkler system
0,2022,NA
100,2022,NA
100,2022,NA
100,2022,NA
500,2022,No sprinkler system
100000,2022,Undetermined
50000,2022,No sprinkler system
35000,2022,No sprinkler system
90000,2022,NA
5000,2022,Full sprinkler system present
1000,2022,No sprinkler system
0,2022,No sprinkler system
1000,2022,No sprinkler system
500,2022,NA
1000,2022,Undetermined
50000,2022,No sprinkler system
250000,2022,No sprinkler system
0,2022,Partial sprinkler system present
200,2022,No sprinkler system
10000,2022,Partial sprinkler system present
50,2022,No sprinkler system
500000,2022,No sprinkler system
20000,2022,No sprinkler system
100,2022,NA
5000,2022,NA
2000,2022,NA
25000,2022,No sprinkler system
5000,2022,NA
100000,2022,No sprinkler system
500,2022,Partial sprinkler system present
5000,2022,Undetermined
2000,2022,Partial sprinkler system present
15000,2022,NA
50000,2022,No sprinkler system
5000,2022,NA
5000,2022,No sprinkler system
500,2022,No sprinkler system
4000,2022,Full sprinkler system present
100000,2022,NA
5000,2022,Full sprinkler system present
1000,2022,Undetermined
100,2022,Full sprinkler system present
0,2022,Full sprinkler system present
1000,2022,Undetermined
5000,2022,No sprinkler system
0,2022,NA
5000,2022,Undetermined
1500,2022,NA
0,2022,NA
20000,2022,No sprinkler system
5000,2022,No sprinkler system
1500000,2022,No sprinkler system
0,2022,No sprinkler system
100000,2022,Undetermined
250000,2022,No sprinkler system
9999,2022,NA
1000,2022,Full sprinkler system present
7000,2022,NA
2000,2022,No sprinkler system
2000,2022,No sprinkler system
30000,2022,NA
50000,2022,Full sprinkler system present
12000,2022,Full sprinkler system present
1000,2022,No sprinkler system
20000,2022,Undetermined
250000,2022,No sprinkler system
5000,2022,No sprinkler system
0,2022,Undetermined
75000,2022,NA
50000,2022,NA
0,2022,Partial sprinkler system present
200000,2022,No sprinkler system
4000,2022,No sprinkler system
18000,2022,Full sprinkler system present
2000,2022,NA
5000,2022,NA
2000,2022,No sprinkler system
20000,2022,No sprinkler system
5000,2022,NA
0,2022,Undetermined
20000,2022,No sprinkler system
10000,2022,Full sprinkler system present
10000,2022,Partial sprinkler system present
10000,2022,NA
10000,2022,NA
30,2022,NA
5000,2022,No sprinkler system
20000,2022,Undetermined
72000,2022,NA
2500,2022,Partial sprinkler system present
20000,2022,NA
600,2022,NA
1000,2022,Partial sprinkler system present
5000,2022,No sprinkler system
300000,2022,No sprinkler system
5000,2022,Partial sprinkler system present
1000,2022,Full sprinkler system present
5000,2022,NA
3000,2022,Undetermined
0,2022,Full sprinkler system present
500,2022,Undetermined
40000,2022,No sprinkler system
100000,2022,No sprinkler system
500,2022,No sprinkler system
10000,2022,Full sprinkler system present
20000,2022,NA
50000,2022,NA
1000,2022,Full sprinkler system present
1000,2022,Undetermined
10,2022,Full sprinkler system present
500,2022,NA
300000,2022,No sprinkler system
75000,2022,NA
2000,2022,No sprinkler system
5000,2022,No sprinkler system
0,2022,Partial sprinkler system present
10000,2022,NA
5000,2022,NA
1000,2022,No sprinkler system
300,2022,No sprinkler system
4000,2022,Partial sprinkler system present
20000,2022,Partial sprinkler system present
25000,2022,NA
5000,2022,No sprinkler system
10000,2022,No sprinkler system
1000,2022,No sprinkler system
100,2022,NA
100,2022,NA
50000,2022,No sprinkler system
20000,2022,NA
60000,2022,No sprinkler system
0,2022,No sprinkler system
500,2022,Undetermined
0,2022,No sprinkler system
10000,2022,No sprinkler system
10000,2022,No sprinkler system
250,2022,No sprinkler system
0,2022,Partial sprinkler system present
0,2022,Full sprinkler system present
100,2022,Full sprinkler system present
1000,2022,No sprinkler system
3000,2022,Full sprinkler system present
1000,2022,No sprinkler system
1,2022,Undetermined
3000,2022,NA
5000,2022,NA
8000,2022,NA
1000,2022,No sprinkler system
10000,2022,NA
40000,2022,NA
8000,2022,NA
0,2022,Partial sprinkler system present
500,2022,Undetermined
20000,2022,Partial sprinkler system present
1000,2022,Full sprinkler system present
10000,2022,NA
0,2022,Undetermined
25000,2022,NA
200,2022,No sprinkler system
1000,2022,No sprinkler system
2000,2022,No sprinkler system
10000,2022,No sprinkler system
0,2022,No sprinkler system
6000,2022,NA
50,2022,No sprinkler system
25000,2022,NA
3000,2022,NA
100,2022,No sprinkler system
10000,2022,No sprinkler system
10000,2022,No sprinkler system
15000,2022,NA
0,2022,No sprinkler system
10000,2022,NA
50000,2022,Partial sprinkler system present
10000,2022,NA
5000,2022,NA
1000,2022,No sprinkler system
15000,2022,NA
1000,2022,No sprinkler system
10000,2022,NA
5000,2022,Partial sprinkler system present
100,2022,Partial sprinkler system present
1000,2022,No sprinkler system
0,2022,Undetermined
110000,2022,NA
100,2022,NA
50000,2022,NA
50000,2022,Full sprinkler system present
1500,2022,Undetermined
0,2022,Undetermined
10000,2022,NA
0,2022,No sprinkler system
4500,2022,No sprinkler system
10000,2022,NA
200000,2022,No sprinkler system
1500,2022,No sprinkler system
15000,2022,NA
500,2022,Full sprinkler system present
25000,2022,No sprinkler system
50000,2022,No sprinkler system
300,2022,No sprinkler system
0,2022,Full sprinkler system present
30000,2022,NA
500,2022,Full sprinkler system present
75000,2022,Partial sprinkler system present
50,2022,Undetermined
15000,2022,No sprinkler system
1000,2022,No sprinkler system
0,2022,Undetermined
30000,2022,NA
1500000,2022,No sprinkler system
40000,2022,NA
200000,2022,Full sprinkler system present
50000,2022,No sprinkler system
5000,2022,No sprinkler system
10000,2022,No sprinkler system
30000,2022,NA
50,2022,NA
10000,2022,No sprinkler system
5000,2022,Full sprinkler system present
8000,2022,No sprinkler system
50,2022,No sprinkler system
500,2022,No sprinkler system
80000,2022,NA
1000,2022,No sprinkler system
50,2022,No sprinkler system
40000,2022,NA
1000,2022,Undetermined
500,2022,Full sprinkler system present
5000,2022,Full sprinkler system present
25000,2022,NA
40000,2022,No sprinkler system
500,2022,NA
80000,2022,NA
500,2022,No sprinkler system
1000,2022,No sprinkler system
5000,2022,Full sprinkler system present
1000,2022,Undetermined
75000,2022,No sprinkler system
15000,2022,NA
15000,2022,NA
75000,2022,No sprinkler system
100000,2022,No sprinkler system
5000,2022,No sprinkler system
2000,2022,Partial sprinkler system present
400000,2022,Full sprinkler system present
15000,2022,NA
10000,2022,NA
0,2022,Partial sprinkler system present
10000,2022,Undetermined
9999,2022,Partial sprinkler system present
9999,2022,No sprinkler system
40000,2022,NA
0,2022,No sprinkler system
1000,2022,Full sprinkler system present
10000,2022,Partial sprinkler system present
3000,2022,Undetermined
2000,2022,Undetermined
0,2022,NA
2000,2022,NA
2000,2022,No sprinkler system
7500,2022,No sprinkler system
50000,2022,No sprinkler system
0,2022,NA
5000,2022,Partial sprinkler system present
5000,2022,No sprinkler system
100,2022,NA
100000,2022,No sprinkler system
200000,2022,No sprinkler system
1000,2022,NA
5000,2022,NA
5000,2022,NA
9000,2022,NA
5000,2022,NA
5000,2022,NA
5000,2022,NA
2000,2022,NA
50000,2022,Partial sprinkler system present
15000,2022,No sprinkler system
175000,2022,No sprinkler system
8000,2022,NA
5000,2022,No sprinkler system
150000,2022,No sprinkler system
2000,2022,No sprinkler system
1000,2022,NA
40000,2022,NA
0,2022,NA
100000,2022,Full sprinkler system present
300,2022,No sprinkler system
1500,2022,No sprinkler system
500000,2022,No sprinkler system
3500,2022,No sprinkler system
2500,2022,No sprinkler system
200000,2022,No sprinkler system
1,2022,NA
1000,2022,NA
25000,2022,No sprinkler system
15000,2022,NA
75000,2022,Partial sprinkler system present
21000,2022,NA
30000,2022,Partial sprinkler system present
50000,2022,Full sprinkler system present
10000,2022,Undetermined
30000,2022,NA
40000,2022,NA
3000,2022,Partial sprinkler system present
1000000,2022,No sprinkler system
50000,2022,Full sprinkler system present
300,2022,NA
1000,2022,Partial sprinkler system present
1000,2022,No sprinkler system
60000,2022,NA
0,2022,Full sprinkler system present
10000,2022,NA
0,2022,Undetermined
0,2022,No sprinkler system
75000,2022,Full sprinkler system present
7000,2022,NA
60000,2022,NA
2000,2022,No sprinkler system
10000,2022,Full sprinkler system present
75000,2022,NA
